county,state,households_SOURCE_Census_ACS_5yr_B19001,"share_income_above_59,865_DERIVED_interpolated",est_share_fico_ge670_state_DERIVED_ESTIMATE,addressable_households_DERIVED (hh x income share x credit share)
"Los Angeles County, CA",CA,3416449,0.6557,0.7172,1606590
"Cook County, IL",IL,2100230,0.6291,0.7156,945467
"Maricopa County, AZ",AZ,1730696,0.674,0.6925,807743
"Harris County, TX",TX,1757164,0.5966,0.6402,671103
"San Diego County, CA",CA,1171278,0.7246,0.7172,608720
"Orange County, CA",CA,1082960,0.7475,0.7172,580567
"King County, WA",WA,941054,0.764,0.7388,531138
"Kings County, NY",NY,1009927,0.5999,0.7139,432544
"Queens County, NY",NY,841003,0.6469,0.7139,388421
"Dallas County, TX",TX,982737,0.6156,0.6402,387329
"Miami-Dade County, FL",FL,975411,0.5756,0.6892,386919
"Santa Clara County, CA",CA,659353,0.8146,0.7172,385197
"Riverside County, CA",CA,775335,0.6831,0.7172,379824
"New York County, NY",NY,778281,0.6589,0.7139,366089
"Clark County, NV",NV,862518,0.6097,0.6809,358082
"Middlesex County, MA",MA,634215,0.7674,0.7338,357121
"Tarrant County, TX",TX,782419,0.6542,0.6402,327669
"Alameda County, CA",CA,598246,0.7535,0.7172,323319
"San Bernardino County, CA",CA,674915,0.6543,0.7172,316704
"Broward County, FL",FL,753956,0.6047,0.6892,314233
"Suffolk County, NY",NY,512565,0.7855,0.7139,287437
"Hennepin County, MN",MN,539493,0.7002,0.7504,283446
"Bexar County, TX",TX,750939,0.5846,0.6402,281060
"Sacramento County, CA",CA,571057,0.6803,0.7172,278608
"Palm Beach County, FL",FL,605430,0.6365,0.6892,265579
"Nassau County, NY",NY,458166,0.8099,0.7139,264901
"Travis County, TX",TX,583747,0.707,0.6402,264217
"Oakland County, MI",MI,530460,0.6975,0.7106,262907
"Wayne County, MI",MI,700591,0.505,0.7106,251429
"Philadelphia County, PA",PA,679428,0.5145,0.7156,250165
"Hillsborough County, FL",FL,583192,0.6204,0.6892,249366
"Fairfax County, VA",VA,414101,0.8366,0.7172,248454
"Allegheny County, PA",PA,545802,0.6095,0.7156,238047
"Franklin County, OH",OH,553099,0.5991,0.704,233261
"Wake County, NC",NC,460175,0.721,0.6941,230278
"Contra Costa County, CA",CA,414417,0.7712,0.7172,229213
"Orange County, FL",FL,527776,0.6222,0.6892,226321
"Salt Lake County, UT",UT,426245,0.7155,0.7288,222258
"Montgomery County, MD",MD,389210,0.7849,0.7057,215584
"Mecklenburg County, NC",NC,466527,0.659,0.6941,213384
"Collin County, TX",TX,416646,0.7815,0.6402,208454
"Cuyahoga County, OH",OH,554551,0.533,0.704,208083
"Fulton County, GA",GA,462481,0.6707,0.6402,198572
"Bergen County, NJ",NJ,355127,0.7652,0.7189,195348
"Westchester County, NY",NY,372883,0.7316,0.7139,194744
"San Francisco County, CA",CA,363970,0.7416,0.7172,193584
"DuPage County, IL",IL,350758,0.7558,0.7156,189719
"Capitol Planning Region, CT",CT,391113,0.668,0.7222,188689
"Pierce County, WA",WA,351330,0.7209,0.7388,187115
"St. Louis County, MO",MO,413849,0.6364,0.7024,185007
"Honolulu County, HI",HI,338868,0.7283,0.7321,180679
"Montgomery County, PA",PA,335505,0.7452,0.7156,178905
"Prince George's County, MD",MD,347744,0.7272,0.7057,178453
"Snohomish County, WA",WA,316212,0.7574,0.7388,176948
"Denton County, TX",TX,360392,0.7608,0.6402,175543
"Pinellas County, FL",FL,428473,0.5857,0.6892,172958
"Pima County, AZ",AZ,437827,0.5658,0.6925,171558
"Erie County, NY",NY,409665,0.5848,0.7139,171023
"Denver County, CO",CO,335428,0.6877,0.7305,168501
"Multnomah County, OR",OR,349803,0.6546,0.7321,167630
"Worcester County, MA",MA,335826,0.6799,0.7338,167540
"Duval County, FL",FL,415128,0.5803,0.6892,166032
"Middlesex County, NJ",NJ,307782,0.7408,0.7189,163913
"Bronx County, NY",NY,534100,0.4233,0.7139,161416
"District of Columbia, DC",DC,324491,0.7035,0.7007,159962
"Baltimore County, MD",MD,332801,0.6794,0.7057,159555
"Norfolk County, MA",MA,283368,0.7668,0.7338,159447
"Essex County, MA",MA,313147,0.6912,0.7338,158831
"Macomb County, MI",MI,358668,0.6174,0.7106,157366
"Suffolk County, MA",MA,327167,0.6504,0.7338,156135
"Milwaukee County, WI",WI,392399,0.5339,0.7438,155816
"Marion County, IN",IN,400432,0.5513,0.699,154306
"San Mateo County, CA",CA,264419,0.8125,0.7172,154078
"Ventura County, CA",CA,280360,0.737,0.7172,148189
"El Paso County, CO",CO,290190,0.6941,0.7305,147138
"Hamilton County, OH",OH,354739,0.5749,0.704,143575
"Hudson County, NJ",NJ,299682,0.6602,0.7189,142231
"Fort Bend County, TX",TX,292713,0.755,0.6402,141482
"Gwinnett County, GA",GA,327043,0.6742,0.6402,141167
"Essex County, NJ",NJ,319788,0.612,0.7189,140705
"Davidson County, TN",TN,324907,0.6172,0.6875,137870
"Cobb County, GA",GA,295714,0.7267,0.6402,137569
"Lee County, FL",FL,327803,0.6078,0.6892,137322
"Monmouth County, NJ",NJ,251712,0.7587,0.7189,137295
"Fresno County, CA",CA,324702,0.5877,0.7172,136867
"Arapahoe County, CO",CO,257232,0.7254,0.7305,136304
"Monroe County, NY",NY,318428,0.5995,0.7139,136278
"Lake County, IL",IL,258455,0.7343,0.7156,135802
"Johnson County, KS",KS,249531,0.7534,0.7156,134533
"Bucks County, PA",PA,249187,0.7535,0.7156,134367
"Jefferson County, CO",CO,241735,0.7556,0.7305,133432
"Shelby County, TN",TN,362741,0.5281,0.6875,131700
"Will County, IL",IL,244273,0.7496,0.7156,131031
"Jefferson County, KY",KY,331554,0.568,0.6892,129802
"Western Connecticut Planning Region, CT",CT,235379,0.762,0.7222,129527
"Washington County, OR",OR,235406,0.751,0.7321,129432
"Anne Arundel County, MD",MD,224748,0.7974,0.7057,126470
"Dane County, WI",WI,251529,0.6756,0.7438,126402
"Williamson County, TX",TX,252323,0.7675,0.6402,123981
"Jackson County, MO",MO,306798,0.5611,0.7024,120920
"San Joaquin County, CA",CA,245250,0.6799,0.7172,119584
"Kent County, MI",MI,256648,0.6494,0.7106,118429
"Oklahoma County, OK",OK,328101,0.5475,0.657,118029
"Ocean County, NJ",NJ,243843,0.6699,0.7189,117430
"Kern County, CA",CA,284931,0.5652,0.7172,115505
"Chester County, PA",PA,204774,0.7849,0.7156,115012
"DeKalb County, GA",GA,287239,0.6204,0.6402,114085
"Providence County, RI",RI,259210,0.6128,0.7139,113395
"Morris County, NJ",NJ,193245,0.807,0.7189,112118
"Montgomery County, TX",TX,247541,0.7042,0.6402,111602
"Polk County, FL",FL,289425,0.5538,0.6892,110470
"Plymouth County, MA",MA,203141,0.7393,0.7338,110201
"Bernalillo County, NM",NM,285495,0.5637,0.6842,110118
"Utah County, UT",UT,203018,0.7436,0.7288,110023
"Brevard County, FL",FL,257695,0.6152,0.6892,109261
"Bristol County, MA",MA,233825,0.6366,0.7338,109226
"South Central Connecticut Planning Region, CT",CT,230673,0.6529,0.7222,108773
"Douglas County, NE",NE,238430,0.6257,0.7288,108719
"New Castle County, DE",DE,224173,0.673,0.704,106215
"Ramsey County, MN",MN,221327,0.634,0.7504,105302
"Union County, NJ",NJ,203277,0.7151,0.7189,104504
"Clark County, WA",WA,196017,0.7204,0.7388,104333
"Ada County, ID",ID,202543,0.7043,0.7305,104202
"Lancaster County, PA",PA,212748,0.6805,0.7156,103595
"Delaware County, PA",PA,216946,0.6566,0.7156,101940
"Tulsa County, OK",OK,272422,0.5642,0.657,100977
"Spokane County, WA",WA,218395,0.6201,0.7388,100054
"Sonoma County, CA",CA,190998,0.7248,0.7172,99286
"Adams County, CO",CO,188730,0.7087,0.7305,97709
"Dakota County, MN",MN,174362,0.7454,0.7504,97530
"Polk County, IA",IA,205358,0.6484,0.7288,97048
"Kane County, IL",IL,184706,0.7308,0.7156,96587
"El Paso County, TX",TX,299637,0.4996,0.6402,95829
"Volusia County, FL",FL,241881,0.5748,0.6892,95814
"Burlington County, NJ",NJ,177222,0.7441,0.7189,94804
"Camden County, NJ",NJ,202540,0.6509,0.7189,94772
"Pasco County, FL",FL,236163,0.5765,0.6892,93829
"Sarasota County, FL",FL,212204,0.641,0.6892,93744
"Summit County, OH",OH,231267,0.5742,0.704,93485
"Jefferson County, AL",AL,269883,0.5445,0.6351,93327
"Baltimore city, MD",MD,255668,0.5137,0.7057,92692
"Prince William County, VA",VA,156798,0.8217,0.7172,92404
"Waukesha County, WI",WI,168658,0.7365,0.7438,92395
"Greenville County, SC",SC,220565,0.6124,0.6809,91975
"Hillsborough County, NH",NH,168740,0.7283,0.7405,90996
"Washoe County, NV",NV,199296,0.6659,0.6809,90366
"Loudoun County, VA",VA,143032,0.8785,0.7172,90118
"Virginia Beach city, VA",VA,179851,0.6975,0.7172,89974
"Montgomery County, OH",OH,231319,0.5472,0.704,89110
"Douglas County, CO",CO,139960,0.8483,0.7305,86736
"Clackamas County, OR",OR,163845,0.7191,0.7321,86256
"York County, PA",PA,181583,0.6578,0.7156,85471
"Seminole County, FL",FL,187248,0.6615,0.6892,85368
"Guilford County, NC",NC,219718,0.5585,0.6941,85182
"Onondaga County, NY",NY,197760,0.6028,0.7139,85100
"Placer County, CA",CA,157954,0.751,0.7172,85078
"St. Charles County, MO",MO,161311,0.7418,0.7024,84054
"Naugatuck Valley Planning Region, CT",CT,180116,0.6451,0.7222,83912
"Sedgwick County, KS",KS,206768,0.5653,0.7156,83637
"Richmond County, NY",NY,170777,0.6841,0.7139,83400
"Passaic County, NJ",NJ,178936,0.6445,0.7189,82900
"Knox County, TN",TN,201146,0.5939,0.6875,82126
"Stanislaus County, CA",CA,177874,0.635,0.7172,81002
"Solano County, CA",CA,157512,0.7112,0.7172,80343
"Hidalgo County, TX",TX,270210,0.4609,0.6402,79732
"Charleston County, SC",SC,178975,0.647,0.6809,78847
"Lake County, IN",IN,195130,0.5747,0.699,78388
"Larimer County, CO",CO,154232,0.6836,0.7305,77021
"Hampden County, MA",MA,184471,0.5637,0.7338,76311
"Somerset County, NJ",NJ,130802,0.8115,0.7189,76304
"Collier County, FL",FL,165875,0.6657,0.6892,76102
"Hamilton County, IN",IN,137252,0.793,0.699,76082
"Anoka County, MN",MN,137432,0.7316,0.7504,75450
"Manatee County, FL",FL,176747,0.6123,0.6892,74588
"Chesterfield County, VA",VA,140155,0.7383,0.7172,74214
"Santa Barbara County, CA",CA,149608,0.6874,0.7172,73760
"Berks County, PA",PA,163236,0.6274,0.7156,73292
"Rockingham County, NH",NH,127570,0.7713,0.7405,72859
"Pinal County, AZ",AZ,161917,0.6415,0.6925,71932
"Mercer County, NJ",NJ,144114,0.6885,0.7189,71328
"Howard County, MD",MD,121065,0.8269,0.7057,70648
"Boulder County, CO",CO,137008,0.7026,0.7305,70319
"Washtenaw County, MI",MI,150550,0.6514,0.7106,69684
"Orange County, NY",NY,138608,0.6832,0.7139,67599
"Madison County, AL",AL,165031,0.6448,0.6351,67578
"Lake County, FL",FL,164497,0.5941,0.6892,67353
"Lucas County, OH",OH,183243,0.5202,0.704,67111
"Cumberland County, ME",ME,132168,0.6893,0.7338,66853
"Monterey County, CA",CA,132489,0.7008,0.7172,66592
"Lane County, OR",OR,160445,0.5669,0.7321,66589
"Henrico County, VA",VA,137365,0.6687,0.7172,65882
"Davis County, UT",UT,115919,0.777,0.7288,65642
"Butler County, OH",OH,146822,0.6321,0.704,65337
"Westmoreland County, PA",PA,154979,0.5875,0.7156,65151
"Arlington County, VA",VA,112027,0.8096,0.7172,65045
"Lehigh County, PA",PA,144386,0.6287,0.7156,64962
"Hamilton County, TN",TN,154181,0.6041,0.6875,64033
"Durham County, NC",NC,141847,0.6445,0.6941,63455
"Weld County, CO",CO,124287,0.6988,0.7305,63446
"Allen County, IN",IN,156570,0.5777,0.699,63221
"Thurston County, WA",WA,118899,0.7116,0.7388,62512
"Albany County, NY",NY,134703,0.648,0.7139,62312
"McHenry County, IL",IL,117594,0.739,0.7156,62185
"Washington County, MN",MN,105577,0.7777,0.7504,61613
"Genesee County, MI",MI,167334,0.5168,0.7106,61453
"Stark County, OH",OH,155955,0.5588,0.704,61353
"Forsyth County, NC",NC,159925,0.5498,0.6941,61028
"Brazoria County, TX",TX,133898,0.7089,0.6402,60769
"Richland County, SC",SC,167961,0.5274,0.6809,60317
"Rutherford County, TN",TN,129431,0.6724,0.6875,59836
"Tulare County, CA",CA,143195,0.5804,0.7172,59602
"St. Johns County, FL",FL,115794,0.745,0.6892,59455
"Gloucester County, NJ",NJ,112545,0.734,0.7189,59385
"Jefferson Parish, LA",LA,177003,0.536,0.6254,59329
"Kitsap County, WA",WA,108537,0.7379,0.7388,59170
"Horry County, SC",SC,158779,0.5468,0.6809,59115
"Frederick County, MD",MD,104635,0.7986,0.7057,58971
"Northampton County, PA",PA,122624,0.6695,0.7156,58747
"Pulaski County, AR",AR,172409,0.5165,0.657,58500
"Lancaster County, NE",NE,134126,0.5938,0.7288,58041
"Dutchess County, NY",NY,116275,0.6991,0.7139,58035
"Osceola County, FL",FL,142794,0.5888,0.6892,57941
"Marion County, FL",FL,164881,0.5093,0.6892,57872
"East Baton Rouge Parish, LA",LA,177295,0.5215,0.6254,57828
"Marin County, CA",CA,103018,0.7826,0.7172,57826
"Galveston County, TX",TX,140660,0.6413,0.6402,57752
"Marion County, OR",OR,126870,0.6206,0.7321,57642
"Anchorage Municipality, AK",AK,108597,0.7404,0.7156,57539
"Greater Bridgeport Planning Region, CT",CT,119633,0.6482,0.7222,56003
"St. Lucie County, FL",FL,137453,0.5894,0.6892,55831
"Fayette County, KY",KY,139715,0.5705,0.6892,54932
"Southeastern Connecticut Planning Region, CT",CT,115768,0.6514,0.7222,54461
"San Luis Obispo County, CA",CA,109503,0.6925,0.7172,54387
"Ottawa County, MI",MI,111322,0.6871,0.7106,54352
"Barnstable County, MA",MA,105777,0.6959,0.7338,54018
"Dauphin County, PA",PA,121358,0.6161,0.7156,53505
"Harford County, MD",MD,101795,0.7429,0.7057,53366
"Rockland County, NY",NY,103879,0.7138,0.7139,52933
"Lorain County, OH",OH,127544,0.5869,0.704,52695
"York County, SC",SC,113785,0.6786,0.6809,52573
"Brown County, WI",WI,110933,0.6353,0.7438,52419
"Saratoga County, NY",NY,101911,0.7152,0.7139,52037
"Cumberland County, PA",PA,106427,0.6784,0.7156,51670
"Benton County, AR",AR,111919,0.7022,0.657,51632
"Williamson County, TN",TN,92214,0.8132,0.6875,51556
"Bell County, TX",TX,142305,0.5646,0.6402,51437
"Lexington County, SC",SC,121964,0.6181,0.6809,51333
"Luzerne County, PA",PA,135055,0.5298,0.7156,51205
"Mobile County, AL",AL,161665,0.4929,0.6351,50604
"Santa Cruz County, CA",CA,96898,0.7278,0.7172,50580
"Escambia County, FL",FL,129027,0.5639,0.6892,50148
"Warren County, OH",OH,92052,0.7566,0.704,49034
"Cherokee County, GA",GA,101514,0.7516,0.6402,48847
"Spartanburg County, SC",SC,131672,0.5423,0.6809,48622
"St. Louis city, MO",MO,144891,0.477,0.7024,48542
"Clay County, MO",MO,102171,0.6699,0.7024,48073
"Madison County, IL",IL,110134,0.6098,0.7156,48058
"Atlantic County, NJ",NJ,109557,0.6093,0.7189,47989
"Weber County, UT",UT,94125,0.6975,0.7288,47850
"Sussex County, DE",DE,106441,0.6368,0.704,47720
"Greene County, MO",MO,130951,0.5159,0.7024,47453
"Forsyth County, GA",GA,89030,0.8265,0.6402,47107
"Chesapeake city, VA",VA,93626,0.7013,0.7172,47093
"Orleans Parish, LA",LA,155821,0.4807,0.6254,46843
"Nueces County, TX",TX,131160,0.5561,0.6402,46698
"Cleveland County, OK",OK,116799,0.608,0.657,46652
"Delaware County, OH",OH,82287,0.8032,0.704,46532
"Cumberland County, NC",NC,129758,0.5123,0.6941,46145
"Leon County, FL",FL,122597,0.5392,0.6892,45560
"Winnebago County, IL",IL,116014,0.5454,0.7156,45280
"York County, ME",ME,91413,0.671,0.7338,45009
"Lake County, OH",OH,101144,0.6306,0.704,44901
"Ingham County, MI",MI,117096,0.5364,0.7106,44636
"Chatham County, GA",GA,120383,0.5778,0.6402,44528
"Kalamazoo County, MI",MI,107110,0.5837,0.7106,44427
"Yavapai County, AZ",AZ,111157,0.5702,0.6925,43892
"Whatcom County, WA",WA,94021,0.6313,0.7388,43851
"Linn County, IA",IA,95600,0.6261,0.7288,43619
"New Hanover County, NC",NC,104856,0.5984,0.6941,43555
"Deschutes County, OR",OR,84933,0.6933,0.7321,43111
"Union County, NC",NC,84237,0.7303,0.6941,42697
"Lubbock County, TX",TX,126225,0.5277,0.6402,42646
"Alexandria city, VA",VA,76096,0.7771,0.7172,42413
"Buncombe County, NC",NC,101855,0.5987,0.6941,42327
"Berkeley County, SC",SC,93711,0.6624,0.6809,42265
"St. Clair County, IL",IL,100846,0.585,0.7156,42215
"Hays County, TX",TX,99849,0.6599,0.6402,42181
"St. Tammany Parish, LA",LA,105082,0.6367,0.6254,41844
"Erie County, PA",PA,110587,0.5257,0.7156,41600
"Alachua County, FL",FL,116786,0.5161,0.6892,41539
"St. Joseph County, IN",IN,107252,0.5519,0.699,41375
"Jefferson County, MO",MO,88309,0.6485,0.7024,40225
"Cameron County, TX",TX,138433,0.4533,0.6402,40174
"Sarpy County, NE",NE,74097,0.7417,0.7288,40055
"El Dorado County, CA",CA,76185,0.7312,0.7172,39950
"Livingston County, MI",MI,76445,0.7354,0.7106,39947
"Canyon County, ID",ID,86069,0.6334,0.7305,39825
"Richmond city, VA",VA,104321,0.5317,0.7172,39785
"Shelby County, AL",AL,86866,0.7161,0.6351,39506
"Clermont County, OH",OH,84955,0.6602,0.704,39487
"Jackson County, OR",OR,92035,0.585,0.7321,39419
"Outagamie County, WI",WI,78382,0.6745,0.7438,39326
"Washington County, PA",PA,88505,0.6193,0.7156,39224
"Lower Connecticut River Valley Planning Region, CT",CT,74068,0.7328,0.7222,39199
"Johnston County, NC",NC,85591,0.6595,0.6941,39182
"Cabarrus County, NC",NC,84246,0.6682,0.6941,39076
"Benton County, WA",WA,78046,0.6723,0.7388,38764
"Clay County, FL",FL,83707,0.6703,0.6892,38671
"Minnehaha County, SD",SD,84814,0.6197,0.7338,38568
"Oneida County, NY",NY,95220,0.5672,0.7139,38554
"Baldwin County, AL",AL,98574,0.6141,0.6351,38444
"Okaloosa County, FL",FL,85411,0.6513,0.6892,38338
"Beaufort County, SC",SC,82333,0.6791,0.6809,38072
"Butler County, PA",PA,80824,0.6577,0.7156,38042
"Henry County, GA",GA,86704,0.6769,0.6402,37575
"Racine County, WI",WI,80406,0.6271,0.7438,37506
"Montgomery County, TN",TN,87759,0.6207,0.6875,37448
"Yakima County, WA",WA,87708,0.5751,0.7388,37266
"St. Louis County, MN",MN,87115,0.567,0.7504,37064
"Norfolk city, VA",VA,94965,0.5438,0.7172,37040
"Niagara County, NY",NY,91884,0.5624,0.7139,36889
"Cass County, ND",ND,83945,0.5991,0.7321,36815
"Chittenden County, VT",VT,71456,0.6917,0.7438,36763
"Sumner County, TN",TN,78582,0.6768,0.6875,36565
"Washington County, AR",AR,97184,0.5702,0.657,36410
"Sangamon County, IL",IL,84762,0.5987,0.7156,36317
"Yolo County, CA",CA,76693,0.6553,0.7172,36047
"Charlotte County, FL",FL,90542,0.5752,0.6892,35893
"Medina County, OH",OH,73086,0.6969,0.704,35857
"Gaston County, NC",NC,93576,0.5496,0.6941,35697
"Olmsted County, MN",MN,66918,0.7092,0.7504,35612
"Hendricks County, IN",IN,67110,0.7516,0.699,35257
"Kent County, RI",RI,72839,0.6736,0.7139,35028
"Santa Rosa County, FL",FL,72605,0.6968,0.6892,34865
"Carroll County, MD",MD,64285,0.7663,0.7057,34762
"Lackawanna County, PA",PA,88263,0.5461,0.7156,34494
"Lafayette Parish, LA",LA,100903,0.545,0.6254,34390
"Ulster County, NY",NY,74278,0.6436,0.7139,34128
"Mohave County, AZ",AZ,101973,0.4824,0.6925,34068
"McLennan County, TX",TX,97338,0.5457,0.6402,34009
"Charles County, MD",MD,60875,0.7901,0.7057,33944
"Clayton County, GA",GA,105941,0.4999,0.6402,33903
"Iredell County, NC",NC,76344,0.6355,0.6941,33675
"Merced County, CA",CA,86055,0.5446,0.7172,33613
"Hawaii County, HI",HI,74072,0.6179,0.7321,33505
"Kootenai County, ID",ID,71172,0.6406,0.7305,33304
"Mahoning County, OH",OH,98065,0.4809,0.704,33203
"Scott County, IA",IA,73132,0.621,0.7288,33096
"Ellis County, TX",TX,71759,0.7155,0.6402,32872
"Butte County, CA",CA,83312,0.5486,0.7172,32780
"Kenosha County, WI",WI,68904,0.6379,0.7438,32691
"Sussex County, NJ",NJ,57767,0.7851,0.7189,32602
"Winnebago County, WI",WI,72667,0.6013,0.7438,32502
"Scott County, MN",MN,54971,0.7871,0.7504,32470
"Bay County, FL",FL,78778,0.5957,0.6892,32342
"Comal County, TX",TX,71354,0.706,0.6402,32251
"Champaign County, IL",IL,85472,0.5268,0.7156,32221
"Washington County, UT",UT,69786,0.6334,0.7288,32213
"Smith County, TX",TX,83134,0.5988,0.6402,31869
"Merrimack County, NH",NH,60901,0.7033,0.7405,31716
"Greene County, OH",OH,68166,0.6601,0.704,31677
"Hernando County, FL",FL,82475,0.557,0.6892,31659
"Yellowstone County, MT",MT,69897,0.6176,0.7321,31601
"Boone County, MO",MO,76562,0.5875,0.7024,31595
"Porter County, IN",IN,68639,0.6584,0.699,31587
"Stafford County, VA",VA,52326,0.8374,0.7172,31426
"Licking County, OH",OH,68620,0.6492,0.704,31363
"Rensselaer County, NY",NY,66686,0.6574,0.7139,31299
"Anderson County, SC",SC,83904,0.5458,0.6809,31182
"Newport News city, VA",VA,76112,0.5677,0.7172,30992
"Broome County, NY",NY,82005,0.5276,0.7139,30886
"Hall County, GA",GA,73551,0.6541,0.6402,30799
"Wright County, MN",MN,54010,0.7592,0.7504,30770
"Rock County, WI",WI,67201,0.6142,0.7438,30701
"Tuscaloosa County, AL",AL,90052,0.5362,0.6351,30667
"Peoria County, IL",IL,77755,0.5489,0.7156,30539
"Jefferson County, TX",TX,94807,0.5013,0.6402,30425
"McLean County, IL",IL,70220,0.6042,0.7156,30362
"Beaver County, PA",PA,72257,0.5868,0.7156,30340
"Kent County, DE",DE,71424,0.6025,0.704,30298
"Brunswick County, NC",NC,69124,0.6288,0.6941,30170
"Johnson County, IN",IN,62554,0.6899,0.699,30166
"Shawnee County, KS",KS,75458,0.5541,0.7156,29920
"Shasta County, CA",CA,71232,0.5856,0.7172,29918
"Washington County, WI",WI,57070,0.7044,0.7438,29899
"Schenectady County, NY",NY,66902,0.6249,0.7139,29844
"Sumter County, FL",FL,70318,0.615,0.6892,29805
"Santa Fe County, NM",NM,70767,0.615,0.6842,29776
"Onslow County, NC",NC,75265,0.5686,0.6941,29704
"Hunterdon County, NJ",NJ,50860,0.8115,0.7189,29669
"Kenton County, KY",KY,67367,0.6349,0.6892,29476
"Hampshire County, MA",MA,62114,0.6459,0.7338,29441
"Trumbull County, OH",OH,86550,0.4788,0.704,29175
"Guadalupe County, TX",TX,65424,0.6955,0.6402,29132
"Wilson County, TN",TN,59139,0.715,0.6875,29072
"Martin County, FL",FL,67801,0.6218,0.6892,29055
"Maui County, HI",HI,55841,0.7104,0.7321,29044
"Franklin County, PA",PA,63510,0.6388,0.7156,29031
"Yuma County, AZ",AZ,79341,0.5281,0.6925,29015
"Midland County, TX",TX,67651,0.6698,0.6402,29010
"Indian River County, FL",FL,70816,0.5917,0.6892,28879
"Spotsylvania County, VA",VA,52481,0.7667,0.7172,28857
"Paulding County, GA",GA,60008,0.7506,0.6402,28837
"Montgomery County, AL",AL,91381,0.4959,0.6351,28781
"Elkhart County, IN",IN,72309,0.5682,0.699,28717
"Brazos County, TX",TX,91087,0.4922,0.6402,28702
"Mesa County, CO",CO,65830,0.5938,0.7305,28554
"Fairfield County, OH",OH,60357,0.6695,0.704,28450
"Monroe County, MI",MI,63029,0.6331,0.7106,28355
"Vanderburgh County, IN",IN,78270,0.5151,0.699,28181
"Stearns County, MN",MN,61403,0.6108,0.7504,28145
"Saginaw County, MI",MI,77958,0.5058,0.7106,28021
"Doña Ana County, NM",NM,84889,0.4817,0.6842,27979
"Monroe County, PA",PA,61212,0.6377,0.7156,27932
"St. Clair County, MI",MI,67816,0.5768,0.7106,27795
"Washington County, RI",RI,52549,0.7398,0.7139,27755
"DeSoto County, MS",MS,70986,0.6501,0.6006,27715
"Johnson County, IA",IA,63341,0.5941,0.7288,27424
"Portage County, OH",OH,65249,0.5967,0.704,27411
"Webb County, TX",TX,81373,0.5244,0.6402,27317
"Dorchester County, SC",SC,63179,0.6346,0.6809,27300
"Johnson County, TX",TX,65507,0.6493,0.6402,27229
"Aiken County, SC",SC,69916,0.5705,0.6809,27159
"Marathon County, WI",WI,57866,0.6306,0.7438,27140
"Calcasieu Parish, LA",LA,77957,0.5527,0.6254,26946
"Pueblo County, CO",CO,68523,0.5378,0.7305,26920
"Tippecanoe County, IN",IN,75808,0.5062,0.699,26825
"Alamance County, NC",NC,70062,0.5497,0.6941,26730
"Kanawha County, WV",WV,76459,0.51,0.6809,26551
"Canadian County, OK",OK,58227,0.6902,0.657,26402
"Gallatin County, MT",MT,51215,0.701,0.7321,26285
"Sandoval County, NM",NM,56895,0.6731,0.6842,26200
"Muskegon County, MI",MI,67732,0.5438,0.7106,26173
"Penobscot County, ME",ME,65221,0.5466,0.7338,26159
"Davidson County, NC",NC,69846,0.5381,0.6941,26088
"Napa County, CA",CA,49763,0.7286,0.7172,26004
"Kendall County, IL",IL,45372,0.8001,0.7156,25977
"Orange County, NC",NC,57342,0.6521,0.6941,25955
"Strafford County, NH",NH,52080,0.672,0.7405,25916
"Houston County, GA",GA,63851,0.6331,0.6402,25881
"Skagit County, WA",WA,52329,0.6656,0.7388,25731
"Caddo Parish, LA",LA,95771,0.4296,0.6254,25729
"Washington County, MD",MD,59818,0.6094,0.7057,25725
"Parker County, TX",TX,56437,0.7117,0.6402,25715
"Catawba County, NC",NC,66227,0.5558,0.6941,25547
"Boone County, KY",KY,50963,0.7236,0.6892,25414
"Columbia County, GA",GA,55149,0.7192,0.6402,25391
"Muscogee County, GA",GA,81415,0.4861,0.6402,25338
"Coweta County, GA",GA,56275,0.703,0.6402,25326
"Berkshire County, MA",MA,57585,0.5986,0.7338,25295
"Lebanon County, PA",PA,56712,0.6203,0.7156,25174
"Pitt County, NC",NC,74533,0.4862,0.6941,25151
"Harrison County, MS",MS,83358,0.4975,0.6006,24908
"Berrien County, MI",MI,63999,0.5427,0.7106,24681
"Carver County, MN",MN,41175,0.7973,0.7504,24636
"Centre County, PA",PA,59013,0.5826,0.7156,24605
"Jackson County, MI",MI,62540,0.5506,0.7106,24470
"Rock Island County, IL",IL,61733,0.553,0.7156,24429
"Blount County, TN",TN,55522,0.631,0.6875,24087
"Northwest Hills Planning Region, CT",CT,47845,0.6919,0.7222,23907
"Lee County, AL",AL,69436,0.5415,0.6351,23880
"Hampton city, VA",VA,58057,0.5688,0.7172,23685
"Randall County, TX",TX,56807,0.6484,0.6402,23582
"Wyandotte County, KS",KS,61562,0.5341,0.7156,23531
"Albemarle County, VA",VA,45912,0.7141,0.7172,23515
"Tazewell County, IL",IL,54051,0.6073,0.7156,23490
"Schuylkill County, PA",PA,57988,0.5655,0.7156,23465
"Sullivan County, TN",TN,68907,0.4943,0.6875,23415
"Ector County, TX",TX,64563,0.5642,0.6402,23320
"Richmond County, GA",GA,76694,0.4725,0.6402,23199
"Warren County, NJ",NJ,45391,0.71,0.7189,23169
"St. Mary's County, MD",MD,42436,0.7716,0.7057,23108
"Hanover County, VA",VA,42688,0.7547,0.7172,23105
