county,state,households_SOURCE_Census_ACS_5yr_B19001,"share_income_above_37,415_DERIVED_interpolated",est_share_fico_ge670_state_DERIVED_ESTIMATE,addressable_households_DERIVED (hh x income share x credit share)
"Traill County, ND",ND,3333,0.7835,0.7321,1912
"Trousdale County, TN",TN,3700,0.7515,0.6875,1912
"Howard County, MO",MO,3585,0.7586,0.7024,1910
"Warren County, IN",IN,3359,0.8132,0.699,1909
"Jeff Davis County, GA",GA,5484,0.5432,0.6402,1907
"Big Horn County, MT",MT,3827,0.6804,0.7321,1906
"Caldwell County, MO",MO,3769,0.7197,0.7024,1905
"Decatur County, TN",TN,4568,0.6067,0.6875,1905
"Love County, OK",OK,3899,0.7422,0.657,1901
"Calhoun County, MS",MS,5611,0.563,0.6006,1897
"McCormick County, SC",SC,4199,0.6632,0.6809,1896
"Haskell County, OK",OK,4584,0.6288,0.657,1894
"DeKalb County, MO",MO,3732,0.7215,0.7024,1891
"Heard County, GA",GA,4309,0.685,0.6402,1890
"Bleckley County, GA",GA,4465,0.6589,0.6402,1883
"Gilpin County, CO",CO,3122,0.8236,0.7305,1878
"Jones County, NC",NC,4125,0.655,0.6941,1875
"Somervell County, TX",TX,3713,0.7887,0.6402,1875
"Davis County, IA",IA,3201,0.8031,0.7288,1873
"Washington County, NC",NC,4744,0.5657,0.6941,1863
"McDowell County, WV",WV,6467,0.4217,0.6809,1857
"Schoolcraft County, MI",MI,3890,0.6711,0.7106,1855
"Wallowa County, OR",OR,3387,0.7479,0.7321,1855
"Reeves County, TX",TX,4224,0.6851,0.6402,1853
"Glades County, FL",FL,4500,0.5972,0.6892,1852
"Greenlee County, AZ",AZ,3591,0.7436,0.6925,1849
"Lake County, CO",CO,3020,0.8374,0.7305,1847
"St. Clair County, MO",MO,4071,0.6458,0.7024,1847
"Carroll County, KY",KY,4178,0.641,0.6892,1846
"McLean County, KY",KY,3641,0.7349,0.6892,1844
"Hale County, AL",AL,5642,0.5142,0.6351,1842
"Clay County, KS",KS,3522,0.73,0.7156,1840
"Runnels County, TX",TX,3809,0.7535,0.6402,1838
"Clearwater County, ID",ID,3636,0.69,0.7305,1833
"Live Oak County, TX",TX,4358,0.6552,0.6402,1828
"Rolette County, ND",ND,3769,0.6616,0.7321,1826
"Alger County, MI",MI,3531,0.7271,0.7106,1824
"Mississippi County, MO",MO,4482,0.5794,0.7024,1824
"Lucas County, IA",IA,3708,0.6741,0.7288,1822
"Benton County, IN",IN,3454,0.7532,0.699,1818
"Yalobusha County, MS",MS,4996,0.606,0.6006,1818
"Bollinger County, MO",MO,3941,0.6563,0.7024,1817
"Stone County, AR",AR,5262,0.5254,0.657,1816
"Bamberg County, SC",SC,4644,0.573,0.6809,1812
"Worth County, IA",IA,3178,0.7815,0.7288,1810
"Clearwater County, MN",MN,3339,0.7211,0.7504,1807
"Amite County, MS",MS,5850,0.514,0.6006,1806
"Glacier County, MT",MT,4291,0.5746,0.7321,1805
"Socorro County, NM",NM,5269,0.5003,0.6842,1804
"Winn Parish, LA",LA,4790,0.5998,0.6254,1797
"Breathitt County, KY",KY,5464,0.477,0.6892,1796
"Hamilton County, FL",FL,4281,0.6082,0.6892,1794
"Grant County, OR",OR,3444,0.7109,0.7321,1792
"Rappahannock County, VA",VA,2985,0.8325,0.7172,1782
"Pepin County, WI",WI,3046,0.7862,0.7438,1781
"Charlton County, GA",GA,4215,0.6577,0.6402,1775
"Wilson County, KS",KS,3517,0.7053,0.7156,1775
"Adair County, IA",IA,3236,0.7509,0.7288,1771
"Washakie County, WY",WY,3394,0.724,0.7189,1767
"Pratt County, KS",KS,3468,0.7116,0.7156,1766
"Knox County, NE",NE,3422,0.7078,0.7288,1765
"Richardson County, NE",NE,3554,0.6812,0.7288,1764
"Houston County, TN",TN,3353,0.7635,0.6875,1760
"Perry County, AR",AR,4094,0.6527,0.657,1755
"Dooly County, GA",GA,4031,0.6785,0.6402,1751
"Perry County, MS",MS,4647,0.6271,0.6006,1750
"Chugach Census Area, AK",AK,2861,0.8532,0.7156,1747
"Grundy County, MO",MO,3907,0.6367,0.7024,1747
"Fulton County, AR",AR,4757,0.5587,0.657,1746
"Hamilton County, IL",IL,3387,0.72,0.7156,1745
"Ochiltree County, TX",TX,3680,0.7387,0.6402,1740
"Hancock County, KY",KY,3638,0.693,0.6892,1738
"Carroll County, MO",MO,3522,0.7027,0.7024,1738
"Merrick County, NE",NE,3205,0.744,0.7288,1738
"Wilkes County, GA",GA,4133,0.6563,0.6402,1737
"Newton County, TX",TX,4841,0.5604,0.6402,1737
"Crook County, WY",WY,2907,0.8314,0.7189,1737
"Franklin city, VA",VA,3454,0.6993,0.7172,1732
"Powell County, KY",KY,4790,0.5239,0.6892,1729
"Summers County, WV",WV,4680,0.5423,0.6809,1728
"Livingston County, KY",KY,3603,0.6946,0.6892,1725
"Holmes County, MS",MS,6157,0.4663,0.6006,1724
"Archer County, TX",TX,3468,0.7751,0.6402,1721
"Monroe County, IA",IA,3089,0.7611,0.7288,1714
"Evans County, GA",GA,4077,0.6526,0.6402,1703
"Green County, KY",KY,4421,0.559,0.6892,1703
"Modoc County, CA",CA,3267,0.7251,0.7172,1699
"Trimble County, KY",KY,3382,0.7285,0.6892,1698
"Terry County, TX",TX,4297,0.615,0.6402,1692
"Richmond County, VA",VA,3177,0.7428,0.7172,1692
"Cook County, MN",MN,2710,0.8304,0.7504,1689
"Perry County, TN",TN,3610,0.6804,0.6875,1689
"Oscoda County, MI",MI,3788,0.6271,0.7106,1688
"Parmer County, TX",TX,3231,0.8142,0.6402,1684
"Metcalfe County, KY",KY,4100,0.5937,0.6892,1678
"Graham County, NC",NC,3524,0.6856,0.6941,1677
"Hutchinson County, SD",SD,2908,0.7858,0.7338,1677
"Iron County, MO",MO,3861,0.617,0.7024,1673
"Lac qui Parle County, MN",MN,2924,0.7609,0.7504,1670
"Jefferson County, NE",NE,3136,0.7308,0.7288,1670
"Lake County, OR",OR,3480,0.6548,0.7321,1668
"Ida County, IA",IA,3050,0.7492,0.7288,1665
"Maries County, MO",MO,3428,0.6904,0.7024,1662
"Pushmataha County, OK",OK,4431,0.5706,0.657,1661
"Lyon County, KY",KY,3419,0.703,0.6892,1656
"Dawes County, NE",NE,3453,0.6576,0.7288,1655
"Kingman County, KS",KS,3166,0.729,0.7156,1652
"Thomas County, KS",KS,3139,0.7342,0.7156,1649
"Johnston County, OK",OK,3891,0.6449,0.657,1649
"Kearney County, NE",NE,2814,0.803,0.7288,1647
"White Pine County, NV",NV,3359,0.719,0.6809,1645
"Anderson County, KS",KS,3208,0.7158,0.7156,1643
"Baraga County, MI",MI,3433,0.673,0.7106,1642
"Bracken County, KY",KY,3364,0.7071,0.6892,1639
"Valley County, MT",MT,2951,0.7583,0.7321,1638
"Grant County, SD",SD,3029,0.7368,0.7338,1638
"Pocahontas County, IA",IA,3000,0.7473,0.7288,1634
"Hughes County, OK",OK,4034,0.616,0.657,1633
"Early County, GA",GA,4114,0.6197,0.6402,1632
"Bienville Parish, LA",LA,5556,0.469,0.6254,1630
"Iron County, WI",WI,3109,0.7041,0.7438,1628
"Major County, OK",OK,3182,0.7785,0.657,1627
"Gallatin County, KY",KY,3265,0.7215,0.6892,1624
"Nowata County, OK",OK,3686,0.6705,0.657,1624
"Marion County, TX",TX,4207,0.6031,0.6402,1624
"Pike County, AR",AR,4082,0.6042,0.657,1620
"Rio Blanco County, CO",CO,2805,0.7904,0.7305,1620
"Wabaunsee County, KS",KS,2684,0.8424,0.7156,1618
"Carroll County, MS",MS,4258,0.6328,0.6006,1618
"Charles City County, VA",VA,2911,0.774,0.7172,1616
"Pierce County, NE",NE,2842,0.7785,0.7288,1612
"Blaine County, OK",OK,3381,0.7221,0.657,1604
"Quay County, NM",NM,4389,0.532,0.6842,1598
"Clinton County, KY",KY,3854,0.5992,0.6892,1592
"Weston County, WY",WY,2848,0.7776,0.7189,1592
"Bacon County, GA",GA,4204,0.5903,0.6402,1589
"Stephens County, TX",TX,3623,0.684,0.6402,1587
"Monroe County, MO",MO,3468,0.6489,0.7024,1581
"Kit Carson County, CO",CO,2896,0.7461,0.7305,1578
"Candler County, GA",GA,4152,0.5936,0.6402,1578
"Ballard County, KY",KY,3209,0.7134,0.6892,1578
"Webster County, MS",MS,4073,0.6447,0.6006,1577
"Pembina County, ND",ND,2973,0.724,0.7321,1576
"Okfuskee County, OK",OK,4009,0.597,0.657,1573
"Power County, ID",ID,2815,0.7646,0.7305,1572
"Norman County, MN",MN,2700,0.7747,0.7504,1570
"Lewis County, MO",MO,3185,0.7013,0.7024,1569
"Union County, IN",IN,2940,0.761,0.699,1564
"King and Queen County, VA",VA,3003,0.7259,0.7172,1563
"Charles Mix County, SD",SD,3032,0.7014,0.7338,1561
"Dawson County, TX",TX,4043,0.6025,0.6402,1559
"Broadwater County, MT",MT,2822,0.7511,0.7321,1552
"Russell County, KS",KS,3100,0.6962,0.7156,1544
"Lawrence County, MS",MS,4407,0.5835,0.6006,1544
"Desha County, AR",AR,4610,0.5095,0.657,1543
"Greensville County, VA",VA,3199,0.6724,0.7172,1543
"Decatur County, IA",IA,3055,0.6921,0.7288,1541
"Greene County, MS",MS,4109,0.6239,0.6006,1540
"Zapata County, TX",TX,4565,0.5268,0.6402,1540
"Conecuh County, AL",AL,4417,0.5488,0.6351,1539
"Lemhi County, ID",ID,3458,0.6094,0.7305,1539
"Ouray County, CO",CO,2623,0.8024,0.7305,1537
"Fremont County, IA",IA,2823,0.7465,0.7288,1536
"Ozark County, MO",MO,3709,0.589,0.7024,1534
"Beaver County, UT",UT,2518,0.8325,0.7288,1528
"Conejos County, CO",CO,3164,0.6601,0.7305,1526
"Bottineau County, ND",ND,2674,0.7796,0.7321,1526
"Wilkin County, MN",MN,2655,0.7636,0.7504,1521
"Tyler County, WV",WV,3296,0.6777,0.6809,1521
"Saguache County, CO",CO,3397,0.6116,0.7305,1518
"Ferry County, WA",WA,3169,0.6479,0.7388,1517
"Ripley County, MO",MO,4002,0.5394,0.7024,1516
"Huerfano County, CO",CO,3100,0.6669,0.7305,1510
"Burt County, NE",NE,2929,0.7063,0.7288,1508
"Harney County, OR",OR,3129,0.6581,0.7321,1508
"Daviess County, MO",MO,3020,0.7096,0.7024,1505
"Woods County, OK",OK,3584,0.6372,0.657,1500
"Surry County, VA",VA,2830,0.7387,0.7172,1499
"Magoffin County, KY",KY,4734,0.4581,0.6892,1494
"Ontonagon County, MI",MI,3149,0.6655,0.7106,1489
"Harrison County, MO",MO,3195,0.6635,0.7024,1489
"West Carroll Parish, LA",LA,3850,0.6175,0.6254,1487
"Lincoln County, AR",AR,3592,0.6297,0.657,1486
"Nome Census Area, AK",AK,2816,0.7367,0.7156,1485
"Irwin County, GA",GA,3589,0.6432,0.6402,1478
"Crittenden County, KY",KY,3543,0.6049,0.6892,1477
"Seminole County, GA",GA,3767,0.6107,0.6402,1473
"Nemaha County, NE",NE,2847,0.7075,0.7288,1468
"Nevada County, AR",AR,3251,0.6818,0.657,1456
"Scott County, AR",AR,3985,0.5557,0.657,1455
"Montgomery County, AR",AR,3715,0.5948,0.657,1452
"Roosevelt County, MT",MT,3091,0.6403,0.7321,1449
"Latimer County, OK",OK,3901,0.5622,0.657,1441
"Essex County, VT",VT,2823,0.6857,0.7438,1440
"Sumter County, AL",AL,4823,0.4688,0.6351,1436
"Dade County, MO",MO,3057,0.6687,0.7024,1436
"Doniphan County, KS",KS,2724,0.7358,0.7156,1434
"Chariton County, MO",MO,2681,0.7616,0.7024,1434
"Van Buren County, IA",IA,2896,0.6776,0.7288,1430
"Putnam County, IL",IL,2465,0.8101,0.7156,1429
"Moody County, SD",SD,2559,0.7603,0.7338,1428
"St. Helena Parish, LA",LA,4176,0.5463,0.6254,1427
"Ohio County, IN",IN,2619,0.7789,0.699,1426
"Pulaski County, GA",GA,3575,0.6223,0.6402,1424
"Leslie County, KY",KY,4231,0.4885,0.6892,1424
"Howard County, NE",NE,2504,0.7788,0.7288,1421
"Clay County, NE",NE,2490,0.7821,0.7288,1419
"Ritchie County, WV",WV,3389,0.6141,0.6809,1417
"Antelope County, NE",NE,2636,0.7371,0.7288,1416
"Rosebud County, MT",MT,3070,0.6295,0.7321,1415
"Custer County, CO",CO,2672,0.7227,0.7305,1411
"Claiborne Parish, LA",LA,5155,0.4368,0.6254,1408
"Macon County, GA",GA,4142,0.5298,0.6402,1405
"Spink County, SD",SD,2486,0.7667,0.7338,1399
"Osceola County, IA",IA,2634,0.7274,0.7288,1396
"Grant County, KS",KS,2379,0.818,0.7156,1393
"Schuyler County, IL",IL,2734,0.71,0.7156,1389
"Prairie County, AR",AR,3256,0.6463,0.657,1383
"Lanier County, GA",GA,3483,0.6173,0.6402,1377
"Lincoln County, GA",GA,2997,0.7175,0.6402,1377
"Jack County, TX",TX,2986,0.7193,0.6402,1375
"Montgomery County, MS",MS,4137,0.5525,0.6006,1373
"Moore County, TN",TN,2739,0.7286,0.6875,1372
"Caribou County, ID",ID,2474,0.7577,0.7305,1369
"Teton County, MT",MT,2469,0.7569,0.7321,1368
"Lowndes County, AL",AL,4284,0.5022,0.6351,1366
"Chicot County, AR",AR,3965,0.5237,0.657,1364
"Hamlin County, SD",SD,2194,0.8473,0.7338,1364
"Mitchell County, KS",KS,2680,0.7109,0.7156,1363
"Jefferson Davis County, MS",MS,4453,0.5091,0.6006,1362
"McCulloch County, TX",TX,3297,0.645,0.6402,1361
"Winkler County, TX",TX,2762,0.7659,0.6402,1354
"Taylor County, IA",IA,2488,0.745,0.7288,1351
"North Slope Borough, AK",AK,2281,0.8264,0.7156,1349
"McCook County, SD",SD,2221,0.8277,0.7338,1349
"Grant County, MN",MN,2490,0.7216,0.7504,1348
"Hamilton County, NY",NY,2423,0.7782,0.7139,1346
"Wayne County, IA",IA,2565,0.7192,0.7288,1344
"Ransom County, ND",ND,2337,0.7849,0.7321,1343
"Southeast Fairbanks Census Area, AK",AK,2497,0.7495,0.7156,1339
"Sullivan County, PA",PA,2551,0.7327,0.7156,1338
"Tallahatchie County, MS",MS,4306,0.5164,0.6006,1336
"Bradley County, AR",AR,3752,0.5405,0.657,1332
"Wilcox County, AL",AL,3860,0.5417,0.6351,1328
"Fillmore County, NE",NE,2357,0.7729,0.7288,1328
"Yoakum County, TX",TX,2612,0.7941,0.6402,1328
"Powell County, MT",MT,2432,0.7452,0.7321,1327
"Edwards County, IL",IL,2666,0.6948,0.7156,1326
"Lincoln County, MN",MN,2445,0.721,0.7504,1323
"Hickory County, MO",MO,3601,0.5228,0.7024,1322
"Ellsworth County, KS",KS,2453,0.7525,0.7156,1321
"Greenwood County, KS",KS,2666,0.692,0.7156,1320
"Martin County, KY",KY,3854,0.497,0.6892,1320
"Oregon County, MO",MO,3380,0.5546,0.7024,1317
"Caldwell Parish, LA",LA,3716,0.5661,0.6254,1316
"Kiowa County, OK",OK,3438,0.5821,0.657,1315
"Newton County, AR",AR,3179,0.6279,0.657,1311
"Henderson County, IL",IL,2704,0.6752,0.7156,1306
"Coleman County, TX",TX,3343,0.6094,0.6402,1304
"Ottawa County, KS",KS,2408,0.7551,0.7156,1301
"Walworth County, SD",SD,2415,0.7332,0.7338,1299
"Dallam County, TX",TX,2586,0.7828,0.6402,1296
"Stanton County, NE",NE,2313,0.7683,0.7288,1295
"Choctaw County, MS",MS,3464,0.6176,0.6006,1285
"Day County, SD",SD,2371,0.7382,0.7338,1284
"Clay County, TN",TN,3486,0.5358,0.6875,1284
"Montgomery County, GA",GA,3143,0.6377,0.6402,1283
"Bon Homme County, SD",SD,2418,0.7229,0.7338,1283
"Hamilton County, TX",TX,3120,0.6399,0.6402,1278
"Bland County, VA",VA,2376,0.7502,0.7172,1278
"Tucker County, WV",WV,2840,0.6603,0.6809,1277
"Bear Lake County, ID",ID,2278,0.7655,0.7305,1274
"Sherman County, KS",KS,2449,0.7272,0.7156,1274
"Audubon County, IA",IA,2596,0.6722,0.7288,1272
"Scott County, KS",KS,2289,0.772,0.7156,1265
"Boone County, NE",NE,2191,0.7882,0.7288,1259
"Pocahontas County, WV",WV,3181,0.5808,0.6809,1258
"Prince of Wales-Hyder Census Area, AK",AK,2419,0.7252,0.7156,1255
"Buena Vista city, VA",VA,2554,0.6846,0.7172,1254
"McHenry County, ND",ND,2244,0.762,0.7321,1252
"Wilkinson County, GA",GA,3473,0.5625,0.6402,1251
"Shannon County, MO",MO,2882,0.6179,0.7024,1251
"Nicholas County, KY",KY,2776,0.6513,0.6892,1246
"Morris County, KS",KS,2550,0.6808,0.7156,1242
"Pleasants County, WV",WV,2769,0.6586,0.6809,1242
"Telfair County, GA",GA,3351,0.5767,0.6402,1237
"Terrell County, GA",GA,3383,0.5709,0.6402,1236
"Lafayette County, FL",FL,2632,0.6769,0.6892,1228
"Johnson County, GA",GA,3217,0.5963,0.6402,1228
"Mitchell County, TX",TX,2758,0.6954,0.6402,1228
"Lander County, NV",NV,2129,0.8442,0.6809,1224
"Goliad County, TX",TX,2811,0.6799,0.6402,1224
"Pawnee County, KS",KS,2391,0.7123,0.7156,1219
"Gray County, KS",KS,2136,0.794,0.7156,1214
"Cleveland County, AR",AR,2931,0.6295,0.657,1212
"Polk County, NE",NE,2114,0.7864,0.7288,1212
"Marion County, GA",GA,2966,0.6371,0.6402,1210
"Tunica County, MS",MS,3800,0.5272,0.6006,1203
"Washington County, KS",KS,2373,0.7077,0.7156,1202
"Dixon County, NE",NE,2188,0.7537,0.7288,1202
"Kingsbury County, SD",SD,2112,0.7755,0.7338,1202
"Rooks County, KS",KS,2136,0.7861,0.7156,1201
"Liberty County, FL",FL,2563,0.6771,0.6892,1196
"Red River Parish, LA",LA,3100,0.6154,0.6254,1193
"Doddridge County, WV",WV,2554,0.6858,0.6809,1193
"Stark County, IL",IL,2285,0.7265,0.7156,1188
"Florence County, WI",WI,2197,0.7261,0.7438,1186
"Big Stone County, MN",MN,2136,0.733,0.7504,1175
"Brooks County, TX",TX,2977,0.6161,0.6402,1174
"Jenkins County, GA",GA,3216,0.5674,0.6402,1168
"Gentry County, MO",MO,2426,0.6825,0.7024,1163
"Luce County, MI",MI,2455,0.6661,0.7106,1162
"Mineral County, MT",MT,2150,0.7354,0.7321,1158
"Twiggs County, GA",GA,2888,0.6254,0.6402,1156
"Van Buren County, TN",TN,2569,0.6546,0.6875,1156
"Cherry County, NE",NE,2233,0.7089,0.7288,1154
"Searcy County, AR",AR,3197,0.5489,0.657,1153
"Noxubee County, MS",MS,3946,0.4863,0.6006,1153
"Chouteau County, MT",MT,2159,0.7283,0.7321,1151
"Pondera County, MT",MT,2268,0.6927,0.7321,1150
"Duval County, TX",TX,3053,0.5881,0.6402,1149
"Catahoula Parish, LA",LA,3201,0.5722,0.6254,1145
"San Augustine County, TX",TX,2940,0.6059,0.6402,1140
"Kemper County, MS",MS,3223,0.5883,0.6006,1139
"Tripp County, SD",SD,2258,0.683,0.7338,1132
"Lexington city, VA",VA,2187,0.7189,0.7172,1128
"Phillips County, KS",KS,2273,0.6904,0.7156,1123
"Clay County, WV",WV,2972,0.5543,0.6809,1122
"Blaine County, MT",MT,2280,0.669,0.7321,1117
"Taylor County, GA",GA,3179,0.5481,0.6402,1116
"Thayer County, NE",NE,2087,0.7327,0.7288,1115
"Oglala Lakota County, SD",SD,2923,0.5197,0.7338,1115
"Carson County, TX",TX,2293,0.7585,0.6402,1113
"Pendleton County, WV",WV,2342,0.6963,0.6809,1110
"Webster County, WV",WV,2899,0.5604,0.6809,1106
"Atkinson County, GA",GA,3222,0.5337,0.6402,1101
"Sheridan County, NE",NE,2108,0.7165,0.7288,1101
"Oneida County, ID",ID,1921,0.7837,0.7305,1100
"Perry County, AL",AL,3440,0.502,0.6351,1097
"Washington County, CO",CO,2070,0.7254,0.7305,1097
"Benton County, MS",MS,3074,0.5936,0.6006,1096
"Thurston County, NE",NE,1990,0.756,0.7288,1096
"Stevens County, KS",KS,1888,0.8105,0.7156,1095
"Shelby County, MO",MO,2391,0.6486,0.7024,1089
"Brown County, IL",IL,2041,0.7444,0.7156,1087
"Franklin County, MS",MS,3074,0.5878,0.6006,1085
"Dickey County, ND",ND,1962,0.7508,0.7321,1078
"Wilcox County, GA",GA,2614,0.6427,0.6402,1076
"Atchison County, MO",MO,2287,0.667,0.7024,1072
"Zavala County, TX",TX,3271,0.512,0.6402,1072
"Nuckolls County, NE",NE,1919,0.7644,0.7288,1069
"Ringgold County, IA",IA,1899,0.7718,0.7288,1068
"Clark County, MO",MO,2423,0.6262,0.7024,1066
"Sargent County, ND",ND,1751,0.8283,0.7321,1062
"Lincoln County, ID",ID,1848,0.7853,0.7305,1060
"Turner County, GA",GA,3295,0.5002,0.6402,1055
"Brule County, SD",SD,1955,0.7343,0.7338,1053
"Bullock County, AL",AL,3688,0.4492,0.6351,1052
"Phillips County, CO",CO,1952,0.7371,0.7305,1051
"Hot Springs County, WY",WY,2140,0.6811,0.7189,1048
"Tillman County, OK",OK,2668,0.596,0.657,1045
"Kittson County, MN",MN,1774,0.7844,0.7504,1044
"Yukon-Koyukuk Census Area, AK",AK,2296,0.6332,0.7156,1040
"Northwest Arctic Borough, AK",AK,1825,0.7915,0.7156,1034
"Columbia County, WA",WA,1862,0.7515,0.7388,1034
"Calhoun County, WV",WV,2525,0.6016,0.6809,1034
"Lake of the Woods County, MN",MN,1817,0.7547,0.7504,1029
"Martin County, TX",TX,1973,0.8134,0.6402,1027
"Musselshell County, MT",MT,2148,0.6516,0.7321,1025
"Valley County, NE",NE,1796,0.7825,0.7288,1024
"Allendale County, SC",SC,3238,0.4631,0.6809,1021
"Monroe County, AR",AR,2790,0.5564,0.657,1020
"Harper County, KS",KS,2206,0.6443,0.7156,1017
"Lynn County, TX",TX,2099,0.7571,0.6402,1017
"Wahkiakum County, WA",WA,2100,0.6533,0.7388,1014
"Scott County, IL",IL,2046,0.6903,0.7156,1011
"Galax city, VA",VA,2763,0.5102,0.7172,1011
"Todd County, SD",SD,2544,0.5409,0.7338,1010
"Refugio County, TX",TX,2495,0.6315,0.6402,1009
"Sullivan County, MO",MO,2040,0.7033,0.7024,1008
"Gallatin County, IL",IL,2098,0.6704,0.7156,1006
"Cameron County, PA",PA,2216,0.6345,0.7156,1006
"Castro County, TX",TX,2413,0.6492,0.6402,1003
"Cameron Parish, LA",LA,2018,0.7941,0.6254,1002
"Covington city, VA",VA,2576,0.5419,0.7172,1001
"Garfield County, UT",UT,2042,0.6717,0.7288,1000
"Pierce County, ND",ND,1854,0.7352,0.7321,998
"Dimmit County, TX",TX,2998,0.5183,0.6402,995
"Woodruff County, AR",AR,2692,0.5605,0.657,991
"Toole County, MT",MT,1852,0.7291,0.7321,989
"Storey County, NV",NV,1892,0.7671,0.6809,988
"Deuel County, SD",SD,1754,0.7662,0.7338,986
"Barber County, KS",KS,1828,0.7511,0.7156,983
"LaMoure County, ND",ND,1745,0.7685,0.7321,982
"Furnas County, NE",NE,2010,0.6681,0.7288,979
"Cumberland County, KY",KY,2630,0.5387,0.6892,976
"Elliott County, KY",KY,2440,0.5805,0.6892,976
"Reynolds County, MO",MO,2335,0.5947,0.7024,975
"Emporia city, VA",VA,2157,0.6281,0.7172,972
"Lincoln County, NV",NV,1717,0.8309,0.6809,971
"Red Lake County, MN",MN,1671,0.7726,0.7504,969
"Hancock County, GA",GA,2922,0.5175,0.6402,968
"Adams County, ID",ID,1776,0.745,0.7305,967
"Mahnomen County, MN",MN,1885,0.6782,0.7504,959
"Norton County, KS",KS,2000,0.6678,0.7156,956
"Haskell County, TX",TX,2123,0.7024,0.6402,955
"Miller County, GA",GA,2573,0.5777,0.6402,952
"Delta County, TX",TX,2173,0.6845,0.6402,952
"Menifee County, KY",KY,2478,0.557,0.6892,951
"Republic County, KS",KS,1996,0.6652,0.7156,950
"Dunn County, ND",ND,1571,0.825,0.7321,949
"Edmunds County, SD",SD,1630,0.7897,0.7338,945
"Bailey County, TX",TX,2209,0.6674,0.6402,944
"Lincoln County, CO",CO,1971,0.6545,0.7305,942
"Lafayette County, AR",AR,2622,0.545,0.657,939
"Marshall County, SD",SD,1651,0.7718,0.7338,935
"Fulton County, KY",KY,2550,0.5308,0.6892,933
"Madison Parish, LA",LA,3053,0.4883,0.6254,932
"Wirt County, WV",WV,2041,0.6709,0.6809,932
"Benson County, ND",ND,2025,0.6277,0.7321,931
"Craig County, VA",VA,1735,0.7471,0.7172,930
"Alfalfa County, OK",OK,1938,0.7276,0.657,926
"Hancock County, TN",TN,2828,0.4749,0.6875,923
"San Saba County, TX",TX,2090,0.6896,0.6402,923
"Dallas County, AR",AR,2558,0.5461,0.657,918
"Hartley County, TX",TX,1633,0.8765,0.6402,916
"Hansford County, TX",TX,1858,0.7655,0.6402,911
"Pickett County, TN",TN,2167,0.6082,0.6875,906
"Custer County, ID",ID,1943,0.6357,0.7305,902
"Forest County, PA",PA,1920,0.6559,0.7156,901
"Kimble County, TX",TX,2041,0.6892,0.6402,901
"Kearny County, KS",KS,1427,0.8794,0.7156,898
"Gilmer County, WV",WV,2254,0.5833,0.6809,895
"Talbot County, GA",GA,2529,0.5508,0.6402,892
"Cotton County, OK",OK,2040,0.6653,0.657,892
"Treutlen County, GA",GA,2261,0.6157,0.6402,891
"Wilkinson County, MS",MS,3185,0.4652,0.6006,890
"Carter County, MO",MO,2038,0.6195,0.7024,887
"Lee County, KY",KY,2595,0.4954,0.6892,886
"Sweet Grass County, MT",MT,1552,0.7784,0.7321,884
"Morrill County, NE",NE,1918,0.632,0.7288,883
"Phillips County, MT",MT,1765,0.6807,0.7321,880
"Johnson County, NE",NE,1708,0.7053,0.7288,878
"Wells County, ND",ND,1787,0.6711,0.7321,878
"Chase County, NE",NE,1476,0.8122,0.7288,874
"Holt County, MO",MO,1744,0.711,0.7024,871
"Kusilvak Census Area, AK",AK,1916,0.6346,0.7156,870
"Chattahoochee County, GA",GA,1866,0.7285,0.6402,870
"Putnam County, MO",MO,1791,0.6913,0.7024,870
"Clinch County, GA",GA,2428,0.5573,0.6402,866
"Greene County, AL",AL,3225,0.4225,0.6351,865
"Cavalier County, ND",ND,1560,0.7569,0.7321,864
"Mora County, NM",NM,1968,0.641,0.6842,863
"Presidio County, TX",TX,2418,0.5566,0.6402,862
"Carlisle County, KY",KY,1865,0.6684,0.6892,859
"Bent County, CO",CO,1875,0.6237,0.7305,854
"Mills County, TX",TX,1799,0.7404,0.6402,853
"Wheeler County, TX",TX,1928,0.6901,0.6402,852
"Lee County, AR",AR,2690,0.4803,0.657,849
"Alexander County, IL",IL,1904,0.6224,0.7156,848
"Bath County, VA",VA,1822,0.6467,0.7172,845
"Jefferson County, OK",OK,2163,0.5914,0.657,840
"Stafford County, KS",KS,1579,0.7427,0.7156,839
"Scotland County, MO",MO,1550,0.7694,0.7024,838
"Foster County, ND",ND,1531,0.7477,0.7321,838
"Hyde County, NC",NC,1939,0.6214,0.6941,836
"Gregory County, SD",SD,1609,0.7072,0.7338,835
"Floyd County, TX",TX,1952,0.6674,0.6402,834
"Mineral County, NV",NV,1830,0.6683,0.6809,833
"Wolfe County, KY",KY,2673,0.4505,0.6892,830
"Adams County, IA",IA,1540,0.7353,0.7288,825
"Pershing County, NV",NV,1736,0.698,0.6809,825
"Humphreys County, MS",MS,2900,0.4726,0.6006,823
"Crosby County, TX",TX,1929,0.6611,0.6402,816
"Mason County, TX",TX,1711,0.7442,0.6402,815
"Coal County, OK",OK,2051,0.604,0.657,814
"Osborne County, KS",KS,1579,0.7172,0.7156,810
"Greer County, OK",OK,1948,0.6283,0.657,804
"Trego County, KS",KS,1367,0.8205,0.7156,803
"Meade County, KS",KS,1502,0.7417,0.7156,797
"Warren County, GA",GA,2097,0.5929,0.6402,796
"Webster County, NE",NE,1493,0.7315,0.7288,796
